# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Apr 26 22:53:54 2021
#
# COLUMN toi:            TESS Object of Interest
# COLUMN toipfx:         TESS Object of Interest Prefix
# COLUMN tid:            TESS Input Catalog ID
# COLUMN ctoi_alias:     Community TESS Object of Interest Alias
# COLUMN pl_pnum:        Pipeline Signal ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN raerr1:         RA Upper Unc
# COLUMN raerr2:         RA Lower Unc
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN decerr1:        Dec Upper Unc
# COLUMN decerr2:        Dec Lower Unc
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmraerr1:    PMRA Upper Unc [mas/yr]
# COLUMN st_pmraerr2:    PMRA Lower Unc [mas/yr]
# COLUMN st_pmralim:     PMRA Limit Flag
# COLUMN st_pmrasymerr:  PMRA Symmetric Error Flag
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN st_pmdecerr1:   PMDec Upper Unc [mas/yr]
# COLUMN st_pmdecerr2:   PMDec Lower Unc [mas/yr]
# COLUMN st_pmdeclim:    PMDec Limit Flag
# COLUMN st_pmdecsymerr: PMDec Symmetric Error Flag
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_tranmidsymerr: Planet Transit Midpoint Symmetric Error Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_orbpersymerr: Planet Orbital Period Symmetric Error Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandurhsymerr: Planet Transit Duration Symmetric Error Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_trandepsymerr: Planet Transit Depth Symmetric Error Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radesymerr:  Planet Radius Symmetric Error Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_insolsymerr: Planet Insolation Symmetric Error Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN pl_eqtsymerr:   Planet Equilibrium Temperature Symmetric Error Flag
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN st_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN st_tmaglim:     TESS Magnitude Limit Flag
# COLUMN st_tmagsymerr:  TESS Magnitude Symmetric Error Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_distsymerr:  Stellar Distance Symmetric Error Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_teffsymerr:  Stellar Effective Temperature Symmetric Error Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_loggsymerr:  Stellar log(g) Symmetric Error Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_radsymerr:   Stellar Radius Symmetric Error Flag
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,raerr1,raerr2,decstr,dec,decerr1,decerr2,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidsymerr,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandurhsymerr,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepsymerr,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radesymerr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,st_rad,st_raderr1,st_raderr2,st_radlim,st_radsymerr,toi_created,rowupdate
2056.01,2056,396356111,396356111.01,1,PC,00h10m23.9s,2.5995670,,,+58d29m21.98s,58.4894390,,,-98.6050000,0.051,-0.051,0,1,-9.7710000,0.043,-0.043,0,1,2458771.6773000,0.009820,-0.009820,0,1,10.2207000,0.0012500,-0.0012500,0,1,3.8480000,0.6210000,-0.6210000,0,1,300.0000000,1.0059400,-1.0059400,0,1,2.9560800,0.2256950,-0.2256950,0,1,226.7400000,,,,,1081.0000000,,,,,7.3307000,0.006,-0.006,0,1,92.8913000,0.3086000,-0.3086000,0,1,6748.7000000,121.0000000,-121.0000000,0,1,4.1300000,0.0900000,-0.0900000,0,1,1.7200000,0.0700000,-0.0700000,0,1,2020-06-19 07:20:04,2020-11-17 12:00:42
2057.01,2057,229888286,229888286.01,1,PC,15h04m27.96s,226.1165130,,,+28d12m56.57s,28.2157150,,,16.4000000,2.500,-2.500,0,1,-14.8000000,2.500,-2.500,0,1,2458957.4020800,0.002410,-0.002410,0,1,5.5975800,0.0008800,-0.0008800,0,1,5.0140000,0.2860000,-0.2860000,0,1,3040.0000000,1.3263700,-1.3263700,0,1,10.3365000,,,0,1,762.8950000,,,,,,,,,,10.7165000,0.008,-0.008,0,1,255.8490000,,,0,1,6081.3000000,,,0,1,,,,0,1,1.8400000,,,0,1,2020-06-19 07:20:04,2021-04-21 12:01:49
2058.01,2058,326732851,326732851.01,1,FP,23h58m42.79s,359.6782890,,,+62d37m33.27s,62.6259070,,,2.1280000,0.049,-0.049,0,1,-7.3490000,0.044,-0.044,0,1,2458766.4225700,0.005450,-0.005450,0,1,1.5156700,0.0000500,-0.0000500,0,1,2.2810000,0.3920000,-0.3920000,0,1,750.0000000,1.5832500,-1.5832500,0,1,14.1800000,,,0,1,1102.8200000,,,,,1605.0000000,,,,,10.5365000,0.013,-0.013,0,1,550.1910000,8.1875000,-8.1875000,0,1,4963.0000000,122.0000000,-122.0000000,0,1,,,,0,1,4.9600000,,,0,1,2020-06-19 07:20:04,2020-08-10 12:00:21
2059.01,2059,403308915,403308915.01,1,PC,00h20m47.73s,5.1988550,,,+55d32m34.13s,55.5428140,,,-8.5860000,0.047,-0.047,0,1,-7.7210000,0.043,-0.043,0,1,2458767.4908400,0.004790,-0.004790,0,1,3.7543600,0.0001300,-0.0001300,0,1,2.0630000,0.4130000,-0.4130000,0,1,660.0000000,1.6278700,-1.6278700,0,1,4.5809800,0.2898640,-0.2898640,0,1,1253.8500000,,,,,1657.0000000,,,,,10.1731000,0.006,-0.006,0,1,385.2740000,6.3670000,-6.3670000,0,1,8398.0000000,145.4000000,-145.4000000,0,1,4.2700000,0.0700000,-0.0700000,0,1,1.7500000,0.0600000,-0.0600000,0,1,2020-06-19 07:20:04,2021-01-26 12:00:59
206.01,206,55650590,55650590.01,1,PC,04h54m57.17s,73.7382200,,,-62d31m18.75s,-62.5218740,,,105.9730000,0.074,-0.074,0,1,111.0150000,0.083,-0.083,0,1,2459174.5097980,0.001772,-0.001772,0,1,0.7362330,0.0000960,-0.0000960,0,1,0.6278490,0.3653930,-0.3653930,0,1,1543.5404730,230.8924700,-230.8924700,0,1,1.5276680,0.8590260,-0.8590260,0,1,117.7753280,,,,,840.2012630,,,,,12.4312000,0.008,-0.008,0,1,47.7465000,0.1097500,-0.1097500,0,1,3358.0000000,,,0,1,4.4380000,,,0,1,0.3516760,0.0105660,-0.0105660,0,1,2018-10-22 18:34:58,2021-02-02 10:00:02
2060.01,2060,285542903,285542903.01,1,PC,00h53m04.81s,13.2700500,,,+60d37m05.2s,60.6181120,,,2.8840000,0.053,-0.053,0,1,-1.0870000,0.055,-0.055,0,1,2458766.8250600,0.007180,-0.007180,0,1,2.2658400,0.0001300,-0.0001300,0,1,2.8330000,0.3790000,-0.3790000,0,1,430.0000000,0.8999660,-0.8999660,0,1,7.7908200,0.5440540,-0.5440540,0,1,11752.6000000,,,,,2900.0000000,,,,,9.8722000,0.023,-0.023,0,1,914.0620000,34.8520000,-34.8520000,0,1,10125.0000000,419.5000000,-419.5000000,0,1,3.6200000,0.0700000,-0.0700000,0,1,4.1400000,0.1800000,-0.1800000,0,1,2020-06-19 07:20:04,2020-12-03 12:00:40
2061.01,2061,327577308,327577308.01,1,FP,00h18m59.45s,4.7477160,,,+56d22m01.44s,56.3670660,,,181.0620000,0.041,-0.041,0,1,8.7150000,0.037,-0.037,0,1,2458766.4254500,0.004260,-0.004260,0,1,1.4565500,0.0000400,-0.0000400,0,1,1.5100000,0.3750000,-0.3750000,0,1,580.0000000,2.3465800,-2.3465800,0,1,1.8377600,0.1855800,-0.1855800,0,1,436.1670000,,,,,1273.0000000,,,,,10.6360000,0.006,-0.006,0,1,78.9495000,0.2034500,-0.2034500,0,1,4475.0000000,122.2000000,-122.2000000,0,1,4.5900000,0.1000000,-0.1000000,0,1,0.7000000,0.0500000,-0.0500000,0,1,2020-06-19 07:20:04,2020-09-03 12:00:23
2062.01,2062,373785851,373785851.01,1,FP,01h51m06.87s,27.7786420,,,+63d04m53.12s,63.0814220,,,12.3150000,0.070,-0.070,0,1,-4.2520000,0.075,-0.075,0,1,2458795.9996000,0.002340,-0.002340,0,1,4.0416300,0.0000600,-0.0000600,0,1,1.7190000,0.2190000,-0.2190000,0,1,3100.0000000,2.8766900,-2.8766900,0,1,13.1608000,0.7338720,-0.7338720,0,1,304.0980000,,,,,1163.0000000,,,,,10.1550000,0.006,-0.006,0,1,419.1420000,10.3525000,-10.3525000,0,1,6895.0000000,380.1000000,-380.1000000,0,1,3.8700000,0.1000000,-0.1000000,0,1,2.3600000,0.1100000,-0.1100000,0,1,2020-06-19 07:20:04,2020-09-26 12:00:21
2063.01,2063,334811204,334811204.01,1,PC,22h06m48.42s,331.7017700,,,+63d35m56.56s,63.5990440,,,-2.5490000,0.042,-0.042,0,1,-3.7780000,0.041,-0.041,0,1,2458743.9976400,0.003850,-0.003850,0,1,21.0762600,0.0008200,-0.0008200,0,1,2.1240000,0.4560000,-0.4560000,0,1,1890.0000000,7.4320800,-7.4320800,0,1,11.6504000,0.8443100,-0.8443100,0,1,31.6166000,,,,,660.0000000,,,,,10.3499000,0.006,-0.006,0,1,514.9680000,6.0355000,-6.0355000,0,1,7577.0000000,491.6000000,-491.6000000,0,1,3.9000000,0.0900000,-0.0900000,0,1,2.4600000,0.0900000,-0.0900000,0,1,2020-06-19 07:20:04,2020-11-17 12:00:42
2064.01,2064,115524421,115524421.01,1,KP,16h56m31.32s,254.1305020,,,+44d18m09.13s,44.3025360,,,-13.4770000,0.047,-0.047,0,1,-27.0610000,0.046,-0.046,0,1,2458961.1237500,0.001390,-0.001390,0,1,8.8051200,0.0007100,-0.0007100,0,1,3.0330000,0.2690000,-0.2690000,0,1,8660.0000000,5.1043200,-5.1043200,0,1,9.4230800,2.5904500,-2.5904500,0,1,94.9704000,,,,,869.0000000,,,,,11.5906000,0.007,-0.007,0,1,246.3530000,1.5650000,-1.5650000,0,1,5701.0000000,188.0000000,-188.0000000,0,1,4.4700000,0.5600000,-0.5600000,0,1,0.9700000,0.2600000,-0.2600000,0,1,2020-06-19 07:20:04,2020-06-19 16:00:01
2065.01,2065,356710041,356710041.01,1,APC,12h50m18.54s,192.5772650,,,+26d09m34.33s,26.1595360,,,12.5820000,0.055,-0.055,0,1,2.6590000,0.039,-0.039,0,1,2458932.2908290,0.003207,-0.003207,0,1,,,,0,1,12.4403290,0.2923960,-0.2923960,0,1,1325.5942740,72.4805200,-72.4805200,0,1,10.1890350,0.8029920,-0.8029920,0,1,352.5452190,,,,,1105.1556720,,,,,9.0024000,0.007,-0.007,0,1,234.2940000,2.1745000,-2.1745000,0,1,5701.4300000,118.1500000,-118.1500000,0,1,3.5659700,0.0743610,-0.0743610,0,1,2.7564500,0.1319600,-0.1319600,0,1,2020-07-02 17:46:17,2021-01-09 12:01:24
2066.01,2066,141663460,141663460.01,1,FP,15h14m31.67s,228.6319680,,,-43d23m06.23s,-43.3850630,,,-6.9840000,0.127,-0.127,0,1,-15.1990000,0.107,-0.107,0,1,2458601.3436800,0.000780,-0.000780,0,1,1.7644200,0.0000500,-0.0000500,0,1,2.7490000,0.0950000,-0.0950000,0,1,8800.0000000,2.1007500,-2.1007500,0,1,23.0000000,0.7853580,-0.7853580,0,1,17176.2000000,,,,,3189.0000000,,,,,8.5220000,0.006,-0.006,0,1,326.0400000,7.1350000,-7.1350000,0,1,9277.7000000,290.0000000,-290.0000000,0,1,,,,0,1,2.2600000,0.0700000,-0.0700000,0,1,2020-07-09 15:58:56,2020-09-18 12:02:30
2067.01,2067,147951030,147951030.01,1,PC,11h11m27.67s,167.8652990,,,+71d32m26.71s,71.5407540,,,-47.4690000,0.057,-0.057,0,1,-40.4660000,0.058,-0.058,0,1,2458691.7826810,0.003298,-0.003298,0,1,8.8119590,0.0002030,-0.0002030,0,1,2.0135540,0.6585700,-0.6585700,0,1,642.6634370,77.0074900,-77.0074900,0,1,2.2862200,2.5114980,-2.5114980,0,1,91.9744750,,,,,789.8353700,,,,,10.4547000,0.006,-0.006,0,1,138.3080000,0.7000000,-0.7000000,0,1,5491.0000000,126.6820000,-126.6820000,0,1,4.5359000,0.0761070,-0.0761070,0,1,0.8763350,0.0462860,-0.0462860,0,1,2020-07-15 20:44:30,2021-04-01 12:01:10
2068.01,2068,417931300,417931300.01,1,PC,12h25m05.65s,186.2735600,,,+60d25m06.05s,60.4183460,,,-197.8800000,0.039,-0.039,0,1,-6.1970000,0.033,-0.033,0,1,2458683.4233900,0.002751,-0.002751,0,1,7.7688700,0.0001420,-0.0001420,0,1,2.0846310,0.3626060,-0.3626060,0,1,1360.0328910,162.0748000,-162.0748000,0,1,2.1403410,0.5334700,-0.5334700,0,1,12.6582440,,,,,481.0753580,,,,,11.1806000,0.007,-0.007,0,1,52.9328000,0.0586000,-0.0586000,0,1,3700.0000000,157.0000000,-157.0000000,0,1,4.7003600,0.0094550,-0.0094550,0,1,0.5425730,0.0161300,-0.0161300,0,1,2020-07-15 20:44:30,2021-04-17 12:01:12
2069.01,2069,198187049,198187049.01,1,PC,16h22m54.95s,245.7289680,,,+61d41m41.41s,61.6948360,,,114.9510000,0.047,-0.047,0,1,47.4150000,0.047,-0.047,0,1,2458688.4737090,0.002388,-0.002388,0,1,5.9212580,0.0000920,-0.0000920,0,1,2.6447470,0.2290740,-0.2290740,0,1,146.0326640,16.8698880,-16.8698880,0,1,1.0680440,0.4217740,-0.4217740,0,1,122.1050090,,,,,847.8189510,,,,,7.9726000,0.006,-0.006,0,1,38.6215000,0.0370000,-0.0370000,0,1,5268.0000000,125.2790000,-125.2790000,0,1,4.5613800,0.0826220,-0.0826220,0,1,0.8231260,0.0473620,-0.0473620,0,1,2020-07-15 20:44:30,2021-04-21 12:01:49
207.01,207,260271203,260271203.01,1,FP,06h16m52.34s,94.2180820,,,-58d13m47.27s,-58.2297980,,,0.2430000,0.031,-0.031,0,1,2.6630000,0.032,-0.032,0,1,2458414.8358150,0.001030,-0.001030,0,1,5.6496210,0.0004990,-0.0004990,0,1,4.1533650,0.0742430,-0.0742430,0,1,47439.1875000,753.4737550,-753.4737550,0,1,27.6815360,27.6834320,-27.6834320,0,1,405.0881650,,,,,1144.2136230,,,,,13.4734000,0.006,-0.006,0,1,969.5060000,15.7155000,-15.7155000,0,1,5963.0000000,190.0000000,-190.0000000,0,1,4.3113200,,,0,1,1.2102500,1.2102500,-1.2102500,0,1,2018-10-22 18:35:21,2019-12-17 10:00:02
2070.01,2070,233182695,233182695.01,1,PC,14h36m10.41s,219.0433740,,,+68d56m26.5s,68.9406950,,,-9.6720000,0.082,-0.082,0,1,18.0910000,0.061,-0.061,0,1,2458684.4271090,0.002463,-0.002463,0,1,6.3841440,0.0001230,-0.0001230,0,1,1.9316750,0.6440190,-0.6440190,0,1,338.4168720,45.3982000,-45.3982000,0,1,2.1763700,3.7612650,-3.7612650,0,1,301.4666950,,,,,1062.7462580,,,,,9.7442800,0.006,-0.006,0,1,148.0030000,0.7745000,-0.7745000,0,1,5849.0000000,123.4300000,-123.4300000,0,1,4.3301700,0.0759890,-0.0759890,0,1,1.1635300,0.0553270,-0.0553270,0,1,2020-07-15 20:44:30,2021-03-06 12:01:24
2071.01,2071,198360694,198360694.01,1,PC,17h06m24.28s,256.6011810,,,+57d39m39.72s,57.6610330,,,-1.4690000,0.035,-0.035,0,1,-15.7340000,0.041,-0.041,0,1,2458683.6957330,0.002155,-0.002155,0,1,5.6739500,0.0000690,-0.0000690,0,1,2.8459140,0.2613620,-0.2613620,0,1,648.1505720,40.4671900,-40.4671900,0,1,2.7326960,0.4985440,-0.4985440,0,1,265.3014470,,,,,1029.3300560,,,,,11.0400000,0.006,-0.006,0,1,231.3110000,1.0230000,-1.0230000,0,1,5873.3000000,139.8320000,-139.8320000,0,1,4.4621200,0.0810840,-0.0810840,0,1,1.0028600,0.0539000,-0.0539000,0,1,2020-07-15 20:44:30,2021-04-21 12:01:49
2072.01,2072,900715901,900715901.01,1,PC,11h35m56.77s,173.9865460,,,+75d32m47.86s,75.5466290,,,-185.0080000,0.056,-0.056,0,1,-87.3240000,0.050,-0.050,0,1,2458685.1563390,0.002174,-0.002174,0,1,3.1678960,0.0000550,-0.0000550,0,1,1.3329060,0.6454760,-0.6454760,0,1,3492.0896800,475.7624800,-475.7624800,0,1,2.3147620,1.8896880,-1.8896880,0,1,19.5994200,,,,,536.6369310,,,,,11.6434000,0.006,-0.006,0,1,39.1185000,0.0490500,-0.0490500,0,1,3546.0000000,119.8260000,-119.8260000,0,1,4.9394300,0.1737150,-0.1737150,0,1,0.3889890,0.0521860,-0.0521860,0,1,2020-07-15 20:44:30,2021-01-09 12:01:24
2073.01,2073,441642457,441642457.01,1,PC,13h59m31.76s,209.8823260,,,+58d55m58.48s,58.9329100,,,-82.5500000,0.041,-0.041,0,1,-23.7950000,0.042,-0.042,0,1,2458745.4966030,0.003962,-0.003962,0,1,79.8289460,0.0029940,-0.0029940,0,1,4.4185000,0.7760830,-0.7760830,0,1,695.4477980,75.3680100,-75.3680100,0,1,3.0822790,1.9829300,-1.9829300,0,1,9.6444640,,,,,449.4581690,,,,,9.4525300,0.006,-0.006,0,1,123.9460000,0.3855000,-0.3855000,0,1,5729.0000000,120.9140000,-120.9140000,0,1,4.3217800,0.0737780,-0.0737780,0,1,1.1563200,0.0541910,-0.0541910,0,1,2020-07-15 20:44:30,2021-01-09 12:01:24
2074.01,2074,158075010,158075010.01,1,PC,14h32m44.25s,218.1843950,,,+43d45m23.14s,43.7564280,,,-44.8880000,0.035,-0.035,0,1,19.9040000,0.038,-0.038,0,1,2458754.1491590,0.003502,-0.003502,0,1,177.5830510,0.0050340,-0.0050340,0,1,4.7901440,0.3777160,-0.3777160,0,1,456.0908230,58.9295920,-58.9295920,0,1,3.5953730,0.7190100,-0.7190100,0,1,9.1603490,,,,,443.7085030,,,,,8.3868900,0.006,-0.006,0,1,131.2750000,0.4195000,-0.4195000,0,1,6594.0000000,133.1740000,-133.1740000,0,1,4.1682500,0.0859740,-0.0859740,0,1,1.5997800,0.0666710,-0.0666710,0,1,2020-07-15 20:44:30,2021-01-09 12:01:24
2075.01,2075,23814735,23814735.01,1,PC,14h00m10.71s,210.0446150,,,+38d42m20.31s,38.7056410,,,24.5270000,0.029,-0.029,0,1,-30.6370000,0.041,-0.041,0,1,2458740.2467770,0.002597,-0.002597,0,1,4.7983070,0.0000960,-0.0000960,0,1,2.0241420,0.5617390,-0.5617390,0,1,1010.1911100,115.3626800,-115.3626800,0,1,2.1028720,2.5541720,-2.5541720,0,1,47.3397280,,,,,669.0001090,,,,,11.1345000,0.006,-0.006,0,1,74.1469000,0.1573500,-0.1573500,0,1,4065.0000000,120.2500000,-120.2500000,0,1,4.5949600,0.1099610,-0.1099610,0,1,0.6677970,0.0638740,-0.0638740,0,1,2020-07-15 20:44:30,2021-01-09 12:01:24
2076.01,2076,27491137,27491137.01,1,PC,14h29m34.08s,217.3920160,,,+39d47m25.44s,39.7903990,,,-118.2280000,0.036,-0.036,0,1,-6.9730000,0.048,-0.048,0,1,2458743.7199220,0.001431,-0.001431,0,1,10.3557530,0.0001620,-0.0001620,0,1,3.4122480,0.1473660,-0.1473660,0,1,1097.6702090,73.8766400,-73.8766400,0,1,2.8894000,0.2367130,-0.2367130,0,1,48.1228620,,,,,671.7499030,,,,,8.3745000,0.006,-0.006,0,1,41.9091000,0.0527000,-0.0527000,0,1,5149.6000000,81.7000000,-81.7000000,0,1,4.6000000,0.0900000,-0.0900000,0,1,0.7721480,0.0454670,-0.0454670,0,1,2020-07-15 20:44:30,2021-02-27 12:01:01
2076.02,2076,27491137,27491137.02,2,PC,14h29m34.08s,217.3920160,,,+39d47m25.44s,39.7903990,,,-118.2280000,0.036,-0.036,0,1,-6.9730000,0.048,-0.048,0,1,2458748.6944060,0.001995,-0.001995,0,1,33.6896950,0.0005790,-0.0005790,0,1,4.7851000,0.1368100,-0.1368100,0,1,2163.8552010,125.9724700,-125.9724700,0,1,4.3049420,0.2909720,-0.2909720,0,1,9.9830730,,,,,453.3522840,,,,,8.3745000,0.006,-0.006,0,1,41.9091000,0.0527000,-0.0527000,0,1,5149.6000000,81.7000000,-81.7000000,0,1,4.6000000,0.0900000,-0.0900000,0,1,0.7721480,0.0454670,-0.0454670,0,1,2020-07-15 20:44:30,2021-02-27 12:01:01
2077.01,2077,230075227,230075227.01,1,PC,16h17m30.47s,244.3769540,,,+68d53m40.79s,68.8946640,,,-3.3990000,0.040,-0.040,0,1,34.8260000,0.041,-0.041,0,1,2458684.6868950,0.001974,-0.001974,0,1,6.1155770,0.0000640,-0.0000640,0,1,2.1163730,0.3746070,-0.3746070,0,1,384.7465290,46.7541240,-46.7541240,0,1,1.6560450,1.9349540,-1.9349540,0,1,124.1142290,,,,,851.2853170,,,,,9.7807000,0.006,-0.006,0,1,91.8282000,0.1755500,-0.1755500,0,1,5284.0000000,122.5580000,-122.5580000,0,1,4.5424600,0.0851540,-0.0851540,0,1,0.8459080,0.0464000,-0.0464000,0,1,2020-07-15 20:44:30,2021-04-21 12:01:49
2078.01,2078,159244568,159244568.01,1,PC,15h08m43.19s,227.1799730,,,+82d26m48.93s,82.4469250,,,35.8920000,0.040,-0.040,0,1,-66.7840000,0.041,-0.041,0,1,2458820.2495870,0.003081,-0.003081,0,1,6.2772480,0.0004260,-0.0004260,0,1,1.5325010,0.6161360,-0.6161360,0,1,910.5215540,122.6795800,-122.6795800,0,1,2.5385440,2.4801820,-2.4801820,0,1,105.2780270,,,,,816.9663780,,,,,11.0372000,0.006,-0.006,0,1,151.1030000,0.5560000,-0.5560000,0,1,5244.0000000,118.7820000,-118.7820000,0,1,4.5833900,0.0801770,-0.0801770,0,1,0.8007410,0.0434620,-0.0434620,0,1,2020-07-15 20:44:30,2021-04-21 12:01:49
2079.01,2079,224298134,224298134.01,1,PC,12h21m21.17s,185.3381930,,,+57d45m08.51s,57.7523640,,,-149.3550000,0.043,-0.043,0,1,-24.0120000,0.042,-0.042,0,1,2458711.9593300,0.001302,-0.001302,0,1,1.4923540,0.0000200,-0.0000200,0,1,1.2112180,0.4791730,-0.4791730,0,1,791.4646460,104.6944300,-104.6944300,0,1,1.3952040,1.4653470,-1.4653470,0,1,84.6705110,,,,,773.6647240,,,,,10.8515000,0.007,-0.007,0,1,37.0660000,0.0437500,-0.0437500,0,1,3577.0000000,157.0000000,-157.0000000,0,1,4.7544800,0.0071850,-0.0071850,0,1,0.4805530,0.0140950,-0.0140950,0,1,2020-07-15 20:44:31,2021-01-09 12:01:24
208.01,208,314865962,314865962.01,1,PC,03h33m07.58s,53.2815800,,,-72d44m38.58s,-72.7440510,,,18.5700000,0.050,-0.050,0,1,44.7090000,0.045,-0.045,0,1,2459077.2332970,0.011029,-0.011029,0,1,22.4635370,0.0004320,-0.0004320,0,1,5.1560000,0.8700000,-0.8700000,0,1,450.0000000,1.0240600,-1.0240600,0,1,2.0876100,0.1543990,-0.1543990,0,1,41.6766000,,,,,707.0000000,,,,,10.3539000,0.006,-0.006,0,1,148.3720000,0.5390000,-0.5390000,0,1,5493.0000000,186.0000000,-186.0000000,0,1,4.4300100,0.2905590,-0.2905590,0,1,0.9800000,0.0500000,-0.0500000,0,1,2018-10-22 18:35:34,2020-12-22 10:00:03
